url,town_vilage,voivodeship,rooms,price,m2,plot_m2
https://www.otodom.pl/oferta/premiera-osiedla-ostoja-spokoju-domy-w-cenie-m3-ID46s72.html#7a16bd7217,Starogard Gdański,pomorskie,3,359000,89.07,300
https://www.otodom.pl/oferta/dom-b20-zerniki-wroclawskie-ID46Cgi.html#7a16bd7217,Żerniki Wrocławskie,dolnośląskie,5,NA,165,290
https://www.otodom.pl/oferta/segment-z-ogrodkiem-ID46Cg4.html#7a16bd7217,Grodzisk Mazowiecki,mazowieckie,4,330000,60.37,56
https://www.otodom.pl/oferta/dom-drewniany-ID3V87C.html#7a16bd7217,Przyborów,małopolskie,2,160000,65,800
https://www.otodom.pl/oferta/nowy-dom-w-wieliszewie-gotowy-do-zamieszkania-ID3O6kY.html#7a16bd7217,Wieliszew,mazowieckie,4,599000,143,400
https://www.otodom.pl/oferta/nowy-dom-w-wieliszewie-gotowy-do-zamieszkania-ID3O6m4.html#7a16bd7217,Wieliszew,mazowieckie,4,559000,143,279
https://www.otodom.pl/oferta/dzialka-rekreacyjna-z-domem-80m2-rzeka-las-kuligow-ID46Cfn.html#7a16bd7217,Kuligów,mazowieckie,5,215000,80,970
https://www.otodom.pl/oferta/osiedle-harmonium-dom-e1-ID45xlL.html#7a16bd7217,Konstancin-Jeziorna,mazowieckie,5,1495000,159.48,NA
https://www.otodom.pl/oferta/osiedle-harmonium-dom-h3-ID45c4i.html#7a16bd7217,Konstancin-Jeziorna,mazowieckie,5,1323000,169.07,NA
https://www.otodom.pl/oferta/dom-b19-zerniki-wroclawskie-ID46Cfk.html#7a16bd7217,Żerniki Wrocławskie,dolnośląskie,5,NA,165,291
https://www.otodom.pl/oferta/nowy-dom-deweloperski-koszalin-ul-ruszczyca-ID4681V.html#7a16bd7217,Koszalin,zachodniopomorskie,4,572231,169.29,193
https://www.otodom.pl/oferta/6-pokoi-zabki-segment-dobra-lokalizacja-ID46Cf4.html#7a16bd7217,Ząbki,mazowieckie,6,649000,127,78
https://www.otodom.pl/oferta/6pokoi-segment-zabki-dobra-lokalizacja-ID46Cf1.html#7a16bd7217,Ząbki,mazowieckie,6,690000,123,132
https://www.otodom.pl/oferta/dom-os-mlodych-stan-surowy-otwarty-bud-2012-ID3pYFq.html#7a16bd7217,Wyszków,mazowieckie,8,279900,325,230
https://www.otodom.pl/oferta/nowoczesne-i-funkcjonalne-domy-z-garazem-ID44AWx.html#7a16bd7217,Kraków,małopolskie,4,552000,170,220
https://www.otodom.pl/oferta/sprzedam-dom-inwestycja-prywatna-wysoka-jakosc-ID3CxlG.html#7a16bd7217,Zielona Góra,lubuskie,5,364000,104,100
https://www.otodom.pl/oferta/gotowe-do-wejscia-stan-deweloperski-0-pcc-ID46CbT.html#7a16bd7217,Rzeszów,podkarpackie,4,499000,119.34,350
https://www.otodom.pl/oferta/blizniakgarazogrodswietny-dojazd-do-centrum-a4-ID46Cbu.html#7a16bd7217,Mędłów,dolnośląskie,5,599000,125.09,NA
https://www.otodom.pl/oferta/blizniakgarazogrodklimatyzacjadojazd-a4-ID46Cbw.html#7a16bd7217,Mędłów,dolnośląskie,5,599000,125.09,NA
https://www.otodom.pl/oferta/blizniakgarazogrodklimatyzacjadojazd-a4-ID46Cbp.html#7a16bd7217,Mędłów,dolnośląskie,5,599000,125.09,NA
https://www.otodom.pl/oferta/promocja-piekne-domy-na-dzialkach-1000m2-ID45dW3.html#7a16bd7217,Nadarzyn,mazowieckie,6,845000,174.7,1000
https://www.otodom.pl/oferta/promocja-piekne-domy-na-dzialkach-1000m2-ID45dW2.html#591e51a604,Nadarzyn,mazowieckie,6,845000,174.7,1000
https://www.otodom.pl/oferta/promocja-iii-etap-osiedla-strzeniowka-ID43bnF.html#591e51a604,Strzeniówka,mazowieckie,6,845000,174.7,1000
https://www.otodom.pl/oferta/iii-etap-osiedla-strzeniowka-promocja-ID43bpI.html#591e51a604,Strzeniówka,mazowieckie,6,865000,175.4,1000
https://www.otodom.pl/oferta/zaciszne-i-funkcjonalne-szeregi-olesnica-spalice-ID46CaM.html#591e51a604,Oleśnica,dolnośląskie,4,410000,122,155
https://www.otodom.pl/oferta/nowe-gotowe-domy-nieciszow-dzialka-574-m2-ID46CaJ.html#591e51a604,Oleśnica,dolnośląskie,4,420000,122,574
https://www.otodom.pl/oferta/nowe-domy-w-zabud-blizniaczej-rataje-dz390m2-ID46CaI.html#591e51a604,Oleśnica,dolnośląskie,4,525000,122,390
https://www.otodom.pl/oferta/video-ostatnie-domki-z-i-etapu-zaczynamy-ii-etap-ID46Cai.html#591e51a604,Żarowo,zachodniopomorskie,5,329000,89,560
https://www.otodom.pl/oferta/video-koniec-i-etapu-na-skraju-grzedzic-i-zarowa-ID46Cac.html#591e51a604,Grzędzice,zachodniopomorskie,5,329000,89,560
https://www.otodom.pl/oferta/video-koniec-i-etapu-5-minut-od-centrum-ID46Ca9.html#591e51a604,Stargard,zachodniopomorskie,5,329000,89,560
https://www.otodom.pl/oferta/villa-park-brodowo-boisko-plac-zabaw-dom-26-ID44gOG.html#591e51a604,Środa Wielkopolska,wielkopolskie,5,299360,99.82,208
https://www.otodom.pl/oferta/dom-podpiwniczony-rynek-pierwotny-ID43X56.html#591e51a604,Tarnowskie Góry,śląskie,4,330000,183.09,225
https://www.otodom.pl/oferta/okazja-dom-na-sprzedaz-olsztyn-ID45XRi.html#591e51a604,Olsztyn,warmińskomazurskie,5,349000,153.1,1000
https://www.otodom.pl/oferta/dom-203-56-m-czestochowa-ID456Tq.html#591e51a604,Częstochowa,śląskie,5,425000,203.56,540
https://www.otodom.pl/oferta/dom-116-m-dachowa-ID43j3K.html#591e51a604,Dachowa,wielkopolskie,4,385000,116,395
https://www.otodom.pl/oferta/dom-szeregowy-segment-srodkowy-nowe-os-grabowka-ID3ZwFO.html#591e51a604,Częstochowa,śląskie,4,620000,167,263
https://www.otodom.pl/oferta/domy-z-ogrodem-2-m-parkingowe-bezczynsz-okazja-ID3TnxG.html#591e51a604,Rokietnica,wielkopolskie,3,265000,64,120
https://www.otodom.pl/oferta/nowe-osiedle-domow-grabowka-bez-prowizji-ID3Zqq4.html#591e51a604,Częstochowa,śląskie,4,620000,170,537
https://www.otodom.pl/oferta/dom-warszawa-ursynow-ID46C81.html#591e51a604,Warszawa,mazowieckie,5,1530000,230,876
https://www.otodom.pl/oferta/przestronny-dom-pod-warszawa-truskaw-ID46C7O.html#591e51a604,Truskaw,mazowieckie,5,895000,139.79,795
https://www.otodom.pl/oferta/dom-168-m-jaworzno-ID46C7x.html#591e51a604,Jaworzno,śląskie,5,860000,168,843
https://www.otodom.pl/oferta/dom-blizniak-pamiatkowo-101m2-ostatnia-polowa-ID45u8J.html#591e51a604,Pamiątkowo,wielkopolskie,4,349000,101,350
https://www.otodom.pl/oferta/marki-segmenty-151-m2-4-5-pokoi-garaz-ogrodek-ID46C6K.html#591e51a604,Marki,mazowieckie,4,570000,151,175
https://www.otodom.pl/oferta/dobra-cena-blizniak-z-narozna-dzialka-ID46C6v.html#591e51a604,Rzeszów,podkarpackie,4,395000,83.8,300
https://www.otodom.pl/oferta/sloneczna-przystan-dom-205-m-dzialka-987-m-ID46C4D.html#591e51a604,Siadło Dolne,zachodniopomorskie,5,1080000,205,987
https://www.otodom.pl/oferta/segment-120m2-dzialka-205m2-lomianki-odbior-vi-ID46amR.html#72124170bc,Łomianki,mazowieckie,4,550000,120,205
https://www.otodom.pl/oferta/dwa-domy-na-15ar-w-jasienicy-ID3D7GQ.html#72124170bc,Bielsko-Biała,śląskie,4,479000,190,1500
https://www.otodom.pl/oferta/domy-w-zabudowie-szeregowej-namyslow-ul-sybirakow-ID46C4X.html#72124170bc,Namysłów,opolskie,4,390000,132.5,230
https://www.otodom.pl/oferta/nowy-dom-pod-klucz-kilka-minut-od-lublina-ID43JYN.html#72124170bc,Smugi,lubelskie,4,795000,160,1485
https://www.otodom.pl/oferta/dom112m2-dachowa-ul-turkusowa-ogrod-garaz-poddasze-ID45yCb.html#72124170bc,Dachowa,wielkopolskie,4,399000,113,250
https://www.otodom.pl/oferta/dom-w-chyliczkach-promocja-wakacyjna-ID45dVN.html#72124170bc,Chyliczki,mazowieckie,4,699000,138,490
https://www.otodom.pl/oferta/5-pokoi-garaz-i-miejsce-naziemne-w-gdansku-ID46C22.html#72124170bc,Gdańsk,pomorskie,5,899000,153.08,327
https://www.otodom.pl/oferta/gotowy-segment-35-min-od-centrum-warszawy-ID41Hu4.html#72124170bc,Legionowo,mazowieckie,5,499000,100.71,NA
https://www.otodom.pl/oferta/super-oferta-wolnostojacy-dom-siekierki-wielkie-ID45ZbZ.html#72124170bc,Siekierki Wielkie,wielkopolskie,4,530000,150,723
https://www.otodom.pl/oferta/ruszyla-przedsprzedaz-domy-trojanowice-ID46C1h.html#72124170bc,Trojanowice,małopolskie,6,630000,127.61,NA
https://www.otodom.pl/oferta/dom-w-chyliczkach-promocja-wakacyjna-ID45dVM.html#72124170bc,Chyliczki,mazowieckie,4,699000,138,490
https://www.otodom.pl/oferta/dom-pila-dolaszewo-ID46C1I.html#72124170bc,Piła,wielkopolskie,4,360000,110.45,545
https://www.otodom.pl/oferta/dom-przy-ulicy-pulawskiej-tomice-ID44yYC.html#72124170bc,Tomice,mazowieckie,4,390000,140.5,300
https://www.otodom.pl/oferta/nowoczesny-blizniak-wsrod-zieleni-do-wykonczenia-ID46a1V.html#72124170bc,Warszawa,mazowieckie,5,1590000,211,750
https://www.otodom.pl/oferta/dom-190-m-lipowo-ID46C0h.html#72124170bc,Lipowo,mazowieckie,5,494000,190,630
https://www.otodom.pl/oferta/dom-nr-3-os-srebrny-kadr-matarnia-ul-filmowa-ID44uTC.html#72124170bc,Gdańsk,pomorskie,5,784000,150,434
https://www.otodom.pl/oferta/bezczynszowe-szeregowki-os-bialostoczek-ID43mve.html#72124170bc,Białystok,podlaskie,3,353900,63.62,30
https://www.otodom.pl/oferta/dom-gowino-wejherowo-ID42tRt.html#72124170bc,Gowino,pomorskie,5,369000,128.67,500
https://www.otodom.pl/oferta/zakatek-mickiewicza-segment-na-granicy-bemowa-ID45tHU.html#72124170bc,Warszawa,mazowieckie,5,849000,176,525
https://www.otodom.pl/oferta/nowoczesny-energooszczedny-blizniak-w-imielinie-ID43nLr.html#72124170bc,Imielin,śląskie,4,529000,168,320
https://www.otodom.pl/oferta/dom-na-sprzedaz-goluski-105m-z-garazem-w-budowie-ID45F93.html#72124170bc,Gołuski,wielkopolskie,4,439000,105,305
https://www.otodom.pl/oferta/na-sprzedaz-blizniak-w-pieknym-otoczeniu-ID45H2s.html#72124170bc,Gdańsk,pomorskie,5,619000,86.4,1000
https://www.otodom.pl/oferta/pszczyna-okolice-osiedle-pod-lasem-stan-dewelop-ID426uy.html#72124170bc,Frydek,śląskie,6,485000,130.8,800
https://www.otodom.pl/oferta/nova-magdalenka-dom-nr-21-ID46cpH.html#72124170bc,Słomin,mazowieckie,5,641000,123.91,243
https://www.otodom.pl/oferta/nova-magdalenka-dom-nr-23-ID46cp2.html#e67ed36bbd,Słomin,mazowieckie,3,406000,75.15,42
https://www.otodom.pl/oferta/nova-magdalenka-dom-nr-32-ID46cnk.html#e67ed36bbd,Słomin,mazowieckie,4,436000,86.21,41
https://www.otodom.pl/oferta/blizniak-167m2-ul-brzozowa-projektdomaslaw-ID46BV5.html#e67ed36bbd,Domasław,dolnośląskie,5,799000,167,500
https://www.otodom.pl/oferta/super-oferta-szereg-mirkow-132m2-24m2-poddasza-go-ID46BWu.html#e67ed36bbd,Mirków,dolnośląskie,5,535000,132.25,190
https://www.otodom.pl/oferta/domy-przy-willowej-62b-ID42Hxn.html#e67ed36bbd,Falenty,mazowieckie,4,479000,82.53,46
https://www.otodom.pl/oferta/zarezerwowane-nowy-dom-wolnostojacy-deweloperski-1-ID46BWg.html#e67ed36bbd,Nowa Sól,lubuskie,4,379000,104,650
https://www.otodom.pl/oferta/blizniak-142-8m2-ul-brzozowa-projektdomaslaw-ID46BW2.html#e67ed36bbd,Domasław,dolnośląskie,4,699000,142.8,500
https://www.otodom.pl/oferta/klasyczny-z-3-sypialniami-i-duzym-salonem-ID46BUO.html#e67ed36bbd,Milanówek,mazowieckie,4,575000,103,650
https://www.otodom.pl/oferta/parterowy-5-pokoi-ID46BUM.html#e67ed36bbd,Milanówek,mazowieckie,5,750000,150,800
https://www.otodom.pl/oferta/premiera-nowej-inwestycji-zadzwon-i-zarezerwuj-ID46BUw.html#e67ed36bbd,Rębiechowo,pomorskie,5,515000,131.7,630
https://www.otodom.pl/oferta/jednorodzinny-segment-na-starym-bielsku-ID45wNL.html#e67ed36bbd,Bielsko-Biała,śląskie,3,468000,109,490
https://www.otodom.pl/oferta/twoj-dom-przy-lesie-ID41Hzd.html#e67ed36bbd,Poznań,wielkopolskie,4,395000,99,160
https://www.otodom.pl/oferta/dom-pod-warszawa-dzialka-garaz-podziemny-ID3JhVo.html#e67ed36bbd,Piaseczno,mazowieckie,8,899000,273,400
https://www.otodom.pl/oferta/dzialka-nad-grabia-ID46BRt.html#e67ed36bbd,Zamość,łódzkie,2,130000,31.4,2100
https://www.otodom.pl/oferta/apartamenty-zielona-polana-3-pokojowe-ID46BRu.html#e67ed36bbd,Skoki,wielkopolskie,3,209520,52.38,NA
https://www.otodom.pl/oferta/5-pokoi-nowy-ok-150m2-dzialka-500m2-ID46BRr.html#e67ed36bbd,Grodzisk Mazowiecki,mazowieckie,5,698500,149,500
https://www.otodom.pl/oferta/apartamenty-zielona-polana-4-pokojowe-ID46BRk.html#e67ed36bbd,Skoki,wielkopolskie,4,222920,55.73,32
https://www.otodom.pl/oferta/apartamenty-zielona-polana-3-pokojowe-ID46BR8.html#e67ed36bbd,Skoki,wielkopolskie,3,210560,52.64,32
https://www.otodom.pl/oferta/apartamenty-zielona-polana-2-pokojowe-ID46BQL.html#e67ed36bbd,Skoki,wielkopolskie,2,140040,35.01,32
https://www.otodom.pl/oferta/apartamenty-zielona-polana-4-pokojowe-ID46BQz.html#e67ed36bbd,Skoki,wielkopolskie,4,212360,53.09,32
https://www.otodom.pl/oferta/ostatni-dom-wolnostojacy-pisary-duza-dzialka-ID45ltu.html#e67ed36bbd,Pisary,małopolskie,5,550000,102,660
https://www.otodom.pl/oferta/sprzedam-dom-130m2-pruszcz-gdanski-ID454Fe.html#e67ed36bbd,Pruszcz Gdański,pomorskie,5,720000,130,685
https://www.otodom.pl/oferta/nowy-dom-z-garazem-gotowy-do-odbioru-ID46BPq.html#e67ed36bbd,Słupsk,pomorskie,4,429000,130.85,575
https://www.otodom.pl/oferta/gotowy-dom-poznan-ID45JPK.html#e67ed36bbd,Skórzewo,wielkopolskie,4,560000,108,376
https://www.otodom.pl/oferta/suchy-las-odbior-osiedla-sierpien-2020-ID46BO5.html#1a81b2b4d1,Suchy Las,wielkopolskie,5,630000,102,300
https://www.otodom.pl/oferta/nowy-dom-ok-122m2-ladna-dzialka-ID46BO0.html#1a81b2b4d1,Grodzisk Mazowiecki,mazowieckie,4,539500,122.5,300
https://www.otodom.pl/oferta/kameralne-osiedle-w-jozefoslawiu-ID46BNM.html#1a81b2b4d1,Józefosław,mazowieckie,5,809000,150,200
https://www.otodom.pl/oferta/dom-w-orzechach-ID45HS8.html#1a81b2b4d1,Mała Wieś,małopolskie,6,495000,166.79,600
https://www.otodom.pl/oferta/osiedle-domow-jednorodzinnych-gm-wieliczka-ID46r9i.html#1a81b2b4d1,Wieliczka,małopolskie,4,599000,130.93,166
https://www.otodom.pl/oferta/szeregowce-z-widokiem-na-panorame-ID46BNc.html#1a81b2b4d1,Bezrzecze,zachodniopomorskie,5,675000,180.6,200
https://www.otodom.pl/oferta/ostatnie-szeregi-w-cenach-mieszkania-gotowe-ID46BN2.html#1a81b2b4d1,Radwanice,dolnośląskie,4,480000,95.4,NA
https://www.otodom.pl/oferta/zabierzow-nowe-domy-w-zabudowie-blizniaczej-ID465vE.html#1a81b2b4d1,Zabierzów,małopolskie,4,499000,100,NA
https://www.otodom.pl/oferta/blizniak-w-cichej-i-spokojnej-okolicy-ID46BMn.html#1a81b2b4d1,Adamowizna,mazowieckie,5,580000,140,950
https://www.otodom.pl/oferta/dom-130m2-wolnostojacy-z-garazem-5-pokoi-ogrod-ID46BMg.html#1a81b2b4d1,Dąbrówka Tczewska,pomorskie,5,440000,130,400
https://www.otodom.pl/oferta/zacisze-poznania-nowoczesny-dom-z-duza-dzialka-ID41frt.html#1a81b2b4d1,Mrowino,wielkopolskie,5,422000,110,550
https://www.otodom.pl/oferta/ostatni-parter-centrum-suchego-lasu-ID42Na2.html#1a81b2b4d1,Suchy Las,wielkopolskie,4,559000,92,153
https://www.otodom.pl/oferta/grodzisk-segment-skrajny-545tys-ul-piaskowa-ID46kRt.html#1a81b2b4d1,Grodzisk Mazowiecki,mazowieckie,5,545000,147,260
https://www.otodom.pl/oferta/nowy-blizniak-dachowa-k-kornika-ID46BKu.html#1a81b2b4d1,Dachowa,wielkopolskie,4,399000,110,450
https://www.otodom.pl/oferta/dom-na-jurze-szyce-ID40CiI.html#1a81b2b4d1,Zawiercie,śląskie,4,279000,170,5760
https://www.otodom.pl/oferta/blizniak-w-spokojnej-czesci-wolczkowa-ID46BK8.html#1a81b2b4d1,Wołczkowo,zachodniopomorskie,6,599000,134.37,405
https://www.otodom.pl/oferta/blizniak-z-garazem-na-osowie-ID46BK6.html#1a81b2b4d1,Szczecin,zachodniopomorskie,5,799000,135.64,285
https://www.otodom.pl/oferta/dom-gotowy-do-zamieszkania-ID46BJw.html#1a81b2b4d1,Przyrów,śląskie,3,225000,100,3100
https://www.otodom.pl/oferta/piekny-dom-112-m3-mierzyn-ID46BJP.html#1a81b2b4d1,Mierzyn,zachodniopomorskie,4,570000,112.49,80
https://www.otodom.pl/oferta/piekny-dom-112-m3-mierzyn-ID46BJN.html#1a81b2b4d1,Mierzyn,zachodniopomorskie,4,610000,112.49,100
https://www.otodom.pl/oferta/blizniak-botanik-2020-rok-ID46BJr.html#1a81b2b4d1,Lublin,lubelskie,4,699000,145.67,483
https://www.otodom.pl/oferta/domy-wolnostojace-100m2-igolomska-w-krakowie-ID46cph.html#1a81b2b4d1,Kraków,małopolskie,4,438000,125.92,600
https://www.otodom.pl/oferta/dom-parterowy-3-lub-4-lub-5-pok-standard-premium-ID464tb.html#1a81b2b4d1,Dobra,zachodniopomorskie,4,669000,97.85,460
https://www.otodom.pl/oferta/dom-o-funkcjonalnym-rozkladzie-w-cichej-okolicy-ID46BIG.html#1a81b2b4d1,Stare Kupiski,podlaskie,5,580000,147,1580
https://www.otodom.pl/oferta/ciekawe-domy-w-rozsadnej-cenie-mrowino-ID45x1U.html#0f96b56d64,Rokietnica,wielkopolskie,4,379000,85,280
https://www.otodom.pl/oferta/sliczny-segment-z-ogrodem-i-garazem-ID45NOh.html#0f96b56d64,Poznań,wielkopolskie,2,459000,95.08,120
https://www.otodom.pl/oferta/bezposrednio-domy-131m2-w-centrum-lomianek-ID462YJ.html#0f96b56d64,Łomianki,mazowieckie,3,729000,131.36,195
https://www.otodom.pl/oferta/bezposrednio-nowoczesny-dom-125-m2-4-sypialnie-ID46fKD.html#0f96b56d64,Łomianki,mazowieckie,4,595000,124.88,450
https://www.otodom.pl/oferta/dom-nad-jeziorem-przy-lesie-ID46BIo.html#0f96b56d64,Dolsk,wielkopolskie,5,265000,86,690
https://www.otodom.pl/oferta/sprzedam-inwestycje-do-dokonczenia-ID46njE.html#0f96b56d64,Mnichowo,wielkopolskie,5,135000,105,927
https://www.otodom.pl/oferta/dom-w-malowniczym-krajobrazie-ID46ngQ.html#0f96b56d64,Bolków,dolnośląskie,7,920000,291,2300
https://www.otodom.pl/oferta/blisko-natury-blisko-miasta-domy-jednorodzinne-ID46BGZ.html#0f96b56d64,Skrybicze,podlaskie,5,399000,125,490
https://www.otodom.pl/oferta/blisko-natury-blisko-miasta-domy-jednorodzinne-ID46BGX.html#0f96b56d64,Białystok,podlaskie,5,399000,125,490
https://www.otodom.pl/oferta/sloneczny-segment-srodkowy-wygodny-ogrodek-ID46BGT.html#0f96b56d64,Łomianki,mazowieckie,5,660000,125.05,162
https://www.otodom.pl/oferta/parterowe-z-duza-dzialka-poddasze-ogrz-podl-garaz-ID46qKI.html#0f96b56d64,Rokietnica,wielkopolskie,5,450000,105,650
https://www.otodom.pl/oferta/nowy-dom-blizniak-119-23m-slocina-dzialka-3-5a-ID46BGL.html#0f96b56d64,Rzeszów,podkarpackie,4,499000,119.23,350
https://www.otodom.pl/oferta/apartamenty-premium-z-ogrodem-wodzislawskie-tarasy-ID45KNA.html#0f96b56d64,Wodzisław Śląski,śląskie,4,384000,87,250
https://www.otodom.pl/oferta/dom-mazowsze-sprzedam-lub-zamienie-na-mieszkania-ID3Lk9y.html#0f96b56d64,Brudnice,mazowieckie,8,750000,299.59,1400
https://www.otodom.pl/oferta/dom-szeregowy-143m2-840000zl-wroclaw-okolica-ID46BEU.html#0f96b56d64,Wrocław,dolnośląskie,5,840000,143,213
https://www.otodom.pl/oferta/nowoczesny-blizniak-blisko-warszawy-raszyn-ID46BEI.html#0f96b56d64,Nowe Grocholice,mazowieckie,4,749000,166,300
https://www.otodom.pl/oferta/dom-w-zabudowie-blizniaczej-klimatyzacja-w-cenie-ID44v2m.html#0f96b56d64,Wrocław,dolnośląskie,4,750000,114.7,364
https://www.otodom.pl/oferta/rezydencje-orzechowa-ID44L5t.html#0f96b56d64,Grabówka,podlaskie,5,539000,142.5,415
https://www.otodom.pl/oferta/dom-w-jasionce-nowe-osiedle-swietny-dojazd-ID46BE2.html#0f96b56d64,Jasionka,podkarpackie,4,319000,129.55,570
https://www.otodom.pl/oferta/osiedle-domow-jednorodzinnych-rzeszow-lany-ID43NUt.html#0f96b56d64,Rzeszów,podkarpackie,5,699000,150,600
https://www.otodom.pl/oferta/ostrow-wlkp-ul-jezynowa-ID46BDI.html#0f96b56d64,Ostrów Wielkopolski,wielkopolskie,5,395000,143.3,295
https://www.otodom.pl/oferta/blizniaki-z-pazurem-aleja-malw-przedsprzedaz-ID44Qp3.html#0f96b56d64,Malawa,podkarpackie,5,469000,103,170
https://www.otodom.pl/oferta/dom-sosnowe-zacisze-olszewnica-stara-ogrodzenie-ID42yhP.html#0f96b56d64,Olszewnica Stara,mazowieckie,4,485000,122.73,730
https://www.otodom.pl/oferta/dom-przytulny-2-ID46BDy.html#0f96b56d64,Pabianice,łódzkie,5,569000,151.1,930
https://www.otodom.pl/oferta/dom-przytulny-1-ID46BDv.html#58223fe4e4,Pabianice,łódzkie,5,569000,151.1,930
https://www.otodom.pl/oferta/ostatni-lokal-z-ii-etapu-kameralne-osiedle-ID3Z6pS.html#58223fe4e4,Królikowice,dolnośląskie,4,465000,105,250
https://www.otodom.pl/oferta/dom-116-m-kostomloty-pierwsze-ID46BDp.html#58223fe4e4,Kostomłoty Pierwsze,świętokrzyskie,5,470000,116,600
https://www.otodom.pl/oferta/segment-z-dzialka-w-dobrej-cenie-ID46BDf.html#58223fe4e4,Marki,mazowieckie,5,549000,113.14,76
https://www.otodom.pl/oferta/dom-przytulny-bis-ID46BD9.html#58223fe4e4,Pabianice,łódzkie,5,579000,151,1001
https://www.otodom.pl/oferta/nowy-dom-polaczony-tylko-garazem-ID46BCZ.html#58223fe4e4,Bytom,śląskie,5,465000,134,268
https://www.otodom.pl/oferta/nowe-mieszkanie-z-ogrodem-200-m2-w-rawiczu-rawicz-ID45kp8.html#58223fe4e4,Rawicz,wielkopolskie,3,329000,84,200
https://www.otodom.pl/oferta/ostatni-dostepny-nowy-atrakcyjny-dom-ID46BCB.html#58223fe4e4,Wieliszew,mazowieckie,4,499000,139,758
https://www.otodom.pl/oferta/atrakcyjny-dom-dostepny-od-reki-ID46BCs.html#58223fe4e4,Chotomów,mazowieckie,4,499000,139,758
https://www.otodom.pl/oferta/nowa-inwestycja-domy-szeregowe-zawady-ID2XG7p.html#58223fe4e4,Białystok,podlaskie,4,527000,159,420
https://www.otodom.pl/oferta/wymarzony-rodzinny-dom-z-ogrodkiem-ID46hhw.html#58223fe4e4,Plewiska,wielkopolskie,4,385000,81,139
https://www.otodom.pl/oferta/nowy-atrakcyjny-dom-ID46BCo.html#58223fe4e4,Legionowo,mazowieckie,4,449000,139,800
https://www.otodom.pl/oferta/dom-o-funkcjonalnym-rozkladzie-w-cichej-okolicy-ID46BCl.html#58223fe4e4,Wieliszew,mazowieckie,4,449000,139,800
https://www.otodom.pl/oferta/dom-zacisze-6-ID46BCk.html#58223fe4e4,Pabianice,łódzkie,4,539000,133.4,818
https://www.otodom.pl/oferta/dom-zacisze-5-ID46BCh.html#58223fe4e4,Pabianice,łódzkie,4,539000,133.4,818
https://www.otodom.pl/oferta/0-prowizji-pelne-media-garaz-ogrod-skrajny-ID430Dy.html#58223fe4e4,Dobrzykowice,dolnośląskie,4,420000,120,220
https://www.otodom.pl/oferta/atrakcyjny-dom-w-cichej-okolicy-ID46BCg.html#58223fe4e4,Skrzeszew,mazowieckie,4,449000,139,800
https://www.otodom.pl/oferta/0-prowizji-pelne-media-duzy-ogrod-ostatni-etap-ID433fI.html#58223fe4e4,Dobrzykowice,dolnośląskie,5,414000,116,442
https://www.otodom.pl/oferta/polowa-blizniaka-w-centrum-stan-deweloperski-ID46BCf.html#58223fe4e4,Tarnowskie Góry,śląskie,4,499000,195,370
https://www.otodom.pl/oferta/0-prowizji-garaz-ogrod-blizniak-4-sypialnie-ID452fG.html#58223fe4e4,Kiełczów,dolnośląskie,5,479000,127.62,250
https://www.otodom.pl/oferta/dom-w-weglewie-4-km-od-konina-stan-deweloperski-ID46BC7.html#58223fe4e4,Węglew,wielkopolskie,6,600000,300,1000
https://www.otodom.pl/oferta/dom-zacisze-b-ID46BC9.html#58223fe4e4,Pabianice,łódzkie,4,539000,133.4,800
https://www.otodom.pl/oferta/nowe-osiedle-w-kocmyrzowie-od-309-tys-6-8-ar-ID45leI.html#58223fe4e4,Kocmyrzów,małopolskie,5,309000,130,800
https://www.otodom.pl/oferta/0-prowizji-nowoczesne-osiedle-ID45Ip4.html#58223fe4e4,Dobrzykowice,dolnośląskie,5,403000,116,409
https://www.otodom.pl/oferta/duza-dzialka-bez-prowizji-bez-pcc-ID463Cr.html#9c584f2422,Dobrzykowice,dolnośląskie,4,450000,112,500
https://www.otodom.pl/oferta/0-prowizji-bez-skosow-garaz-ID46rBL.html#9c584f2422,Dobrzykowice,dolnośląskie,6,479000,167.28,195
https://www.otodom.pl/oferta/bez-prowizji-bez-pcc-ID46rBN.html#9c584f2422,Dobrzykowice,dolnośląskie,5,479000,132,500
https://www.otodom.pl/oferta/gotowy-ID46n86.html#9c584f2422,Dobrzykowice,dolnośląskie,4,530000,91.3,600
https://www.otodom.pl/oferta/super-lokalizacja-0-prowizji-ID46rBF.html#9c584f2422,Dobrzykowice,dolnośląskie,5,419000,112,248
https://www.otodom.pl/oferta/pelen-media-w-poblizu-lasu-ID46AjH.html#9c584f2422,Dobrzykowice,dolnośląskie,4,410000,112,307
https://www.otodom.pl/oferta/dom-128-m-bialystok-ID46BAL.html#9c584f2422,Białystok,podlaskie,4,499200,128,253
https://www.otodom.pl/oferta/nowy-komfortowy-i-ekonomiczny-dom-ID44xGB.html#9c584f2422,Wrząsowice,małopolskie,5,579000,146,NA
https://www.otodom.pl/oferta/nowy-dom-na-prestizowym-osiedlu-ul-koziorozca-ID46BAG.html#9c584f2422,Zabrze,śląskie,4,470000,113.7,260
https://www.otodom.pl/oferta/dom-w-malowniczym-otoczeniu-ID46nbr.html#9c584f2422,Niewodnica Nargilewska,podlaskie,4,360000,150,800
